user_id_key,business_id_key,stars,business_name
2625,3,5.0,La Société Montréal
2626,3,3.0,La Société Montréal
2627,3,5.0,La Société Montréal
2628,3,3.0,La Société Montréal
2629,3,1.0,La Société Montréal
2630,3,5.0,La Société Montréal
2631,3,5.0,La Société Montréal
2632,3,5.0,La Société Montréal
2633,3,4.0,La Société Montréal
2634,3,5.0,La Société Montréal
2635,3,5.0,La Société Montréal
2636,3,5.0,La Société Montréal
2637,3,5.0,La Société Montréal
2638,3,5.0,La Société Montréal
2639,3,5.0,La Société Montréal
2640,3,5.0,La Société Montréal
2641,3,4.0,La Société Montréal
2642,3,2.0,La Société Montréal
2643,3,5.0,La Société Montréal
2644,3,2.0,La Société Montréal
2645,3,2.0,La Société Montréal
2646,3,3.0,La Société Montréal
2647,3,1.0,La Société Montréal
2648,12,1.0,Les 3 Brasseurs
2649,12,4.0,Les 3 Brasseurs
2650,0,3.0,Dunn's Famous
2651,0,4.0,Dunn's Famous
2652,30,1.0,Second Cup
2653,59,5.0,Pasteizza
2654,12,4.0,Les 3 Brasseurs
2655,17,4.0,Les 3 Brasseurs
2656,26,5.0,Les 3 Brasseurs
2657,17,1.0,Les 3 Brasseurs
2658,12,3.0,Les 3 Brasseurs
2659,0,4.0,Dunn's Famous
2660,0,5.0,Dunn's Famous
2661,30,4.0,Second Cup
2662,29,1.0,Cacao 70
2663,29,5.0,Cacao 70
2664,29,1.0,Cacao 70
2665,29,1.0,Cacao 70
2666,29,1.0,Cacao 70
2667,29,1.0,Cacao 70
2668,29,1.0,Cacao 70
2669,29,5.0,Cacao 70
2670,29,5.0,Cacao 70
2671,29,5.0,Cacao 70
2672,29,5.0,Cacao 70
2673,29,2.0,Cacao 70
2674,29,1.0,Cacao 70
2675,29,1.0,Cacao 70
2676,29,1.0,Cacao 70
2677,29,5.0,Cacao 70
2678,29,5.0,Cacao 70
2679,29,1.0,Cacao 70
2680,38,1.0,Restaurant Sai Gwan
2681,0,4.0,Dunn's Famous
2682,12,4.0,Les 3 Brasseurs
2683,41,2.0,Noobox
2684,17,1.0,Les 3 Brasseurs
2685,27,5.0,Pigeon
2686,0,5.0,Dunn's Famous
2687,12,2.0,Les 3 Brasseurs
2688,16,3.0,Restaurant Bitoque
2689,13,1.0,L’Entrepôt - Mont-Royal
2690,17,4.0,Les 3 Brasseurs
2691,41,1.0,Noobox
2692,27,5.0,Pigeon
2693,27,5.0,Pigeon
2694,27,4.0,Pigeon
2695,27,5.0,Pigeon
2696,27,5.0,Pigeon
2697,0,2.0,Dunn's Famous
2698,30,1.0,Second Cup
2699,40,1.0,Holiday Inn Montreal Centreville Downtown
2700,18,3.0,Wendy's
2701,62,5.0,Mammina
2702,12,3.0,Les 3 Brasseurs
2703,6,3.0,Toi Moi & Café
2704,12,5.0,Les 3 Brasseurs
2705,12,5.0,Les 3 Brasseurs
2706,12,2.0,Les 3 Brasseurs
2707,12,1.0,Les 3 Brasseurs
2708,12,4.0,Les 3 Brasseurs
2709,12,1.0,Les 3 Brasseurs
2710,12,1.0,Les 3 Brasseurs
2711,12,1.0,Les 3 Brasseurs
2712,12,3.0,Les 3 Brasseurs
2713,12,4.0,Les 3 Brasseurs
2714,12,4.0,Les 3 Brasseurs
2715,12,4.0,Les 3 Brasseurs
2716,12,4.0,Les 3 Brasseurs
2717,12,2.0,Les 3 Brasseurs
2718,12,2.0,Les 3 Brasseurs
2719,12,4.0,Les 3 Brasseurs
2720,12,3.0,Les 3 Brasseurs
2721,12,4.0,Les 3 Brasseurs
2722,12,4.0,Les 3 Brasseurs
2723,12,3.0,Les 3 Brasseurs
2724,12,2.0,Les 3 Brasseurs
2725,12,1.0,Les 3 Brasseurs
2726,12,5.0,Les 3 Brasseurs
2727,12,2.0,Les 3 Brasseurs
2728,12,3.0,Les 3 Brasseurs
2729,12,1.0,Les 3 Brasseurs
2730,12,4.0,Les 3 Brasseurs
2731,12,2.0,Les 3 Brasseurs
2732,12,3.0,Les 3 Brasseurs
2733,12,1.0,Les 3 Brasseurs
2734,12,1.0,Les 3 Brasseurs
2735,12,4.0,Les 3 Brasseurs
2736,12,2.0,Les 3 Brasseurs
2737,12,1.0,Les 3 Brasseurs
2738,12,1.0,Les 3 Brasseurs
2739,12,1.0,Les 3 Brasseurs
2740,12,3.0,Les 3 Brasseurs
2741,12,5.0,Les 3 Brasseurs
2742,12,4.0,Les 3 Brasseurs
2743,12,1.0,Les 3 Brasseurs
2744,12,5.0,Les 3 Brasseurs
2745,12,1.0,Les 3 Brasseurs
2746,12,3.0,Les 3 Brasseurs
2747,12,3.0,Les 3 Brasseurs
2748,13,4.0,L’Entrepôt - Mont-Royal
2749,4,3.0,Cacao 70
2750,17,3.0,Les 3 Brasseurs
2751,0,5.0,Dunn's Famous
2752,44,5.0,Atami
2753,13,4.0,L’Entrepôt - Mont-Royal
2754,4,5.0,Cacao 70
2755,47,3.0,Copper Branch
2756,30,1.0,Second Cup
2757,26,1.0,Les 3 Brasseurs
2758,17,4.0,Les 3 Brasseurs
2759,0,4.0,Dunn's Famous
2760,37,4.0,Da Bologna
2761,13,4.0,L’Entrepôt - Mont-Royal
2762,13,1.0,L’Entrepôt - Mont-Royal
2763,40,3.0,Holiday Inn Montreal Centreville Downtown
2764,34,1.0,Bâton Rouge Steakhouse & Bar
2765,24,5.0,Tri Express
2766,24,5.0,Tri Express
2767,24,4.0,Tri Express
2768,24,1.0,Tri Express
2769,24,1.0,Tri Express
2770,24,5.0,Tri Express
2771,24,4.0,Tri Express
2772,0,5.0,Dunn's Famous
2773,0,5.0,Dunn's Famous
2774,0,1.0,Dunn's Famous
2775,0,5.0,Dunn's Famous
2776,0,5.0,Dunn's Famous
2777,0,4.0,Dunn's Famous
2778,0,4.0,Dunn's Famous
2779,0,4.0,Dunn's Famous
2780,0,1.0,Dunn's Famous
2781,0,4.0,Dunn's Famous
2782,0,5.0,Dunn's Famous
2783,0,5.0,Dunn's Famous
2784,0,4.0,Dunn's Famous
2785,0,4.0,Dunn's Famous
2786,0,5.0,Dunn's Famous
2787,0,3.0,Dunn's Famous
2788,0,3.0,Dunn's Famous
2789,0,1.0,Dunn's Famous
2790,0,2.0,Dunn's Famous
2791,0,5.0,Dunn's Famous
2792,0,4.0,Dunn's Famous
2793,0,5.0,Dunn's Famous
2794,0,4.0,Dunn's Famous
2795,0,5.0,Dunn's Famous
2796,0,5.0,Dunn's Famous
2797,0,1.0,Dunn's Famous
2798,0,5.0,Dunn's Famous
2799,0,2.0,Dunn's Famous
2800,0,1.0,Dunn's Famous
2801,0,5.0,Dunn's Famous
2802,0,5.0,Dunn's Famous
2803,0,5.0,Dunn's Famous
2804,0,5.0,Dunn's Famous
2805,0,4.0,Dunn's Famous
2806,0,5.0,Dunn's Famous
2807,0,4.0,Dunn's Famous
2808,0,2.0,Dunn's Famous
2809,0,1.0,Dunn's Famous
2810,0,5.0,Dunn's Famous
2811,38,4.0,Restaurant Sai Gwan
2812,4,5.0,Cacao 70
2813,4,5.0,Cacao 70
2814,4,1.0,Cacao 70
2815,4,4.0,Cacao 70
2816,4,5.0,Cacao 70
2817,4,1.0,Cacao 70
2818,4,5.0,Cacao 70
2819,4,1.0,Cacao 70
2820,4,5.0,Cacao 70
2821,4,1.0,Cacao 70
2822,4,5.0,Cacao 70
2823,4,1.0,Cacao 70
2824,30,5.0,Second Cup
2825,30,3.0,Second Cup
2826,30,5.0,Second Cup
2827,30,1.0,Second Cup
2828,30,3.0,Second Cup
2829,30,3.0,Second Cup
2830,30,5.0,Second Cup
2831,17,4.0,Les 3 Brasseurs
2832,17,4.0,Les 3 Brasseurs
2833,17,3.0,Les 3 Brasseurs
2834,17,4.0,Les 3 Brasseurs
2835,17,1.0,Les 3 Brasseurs
2836,17,3.0,Les 3 Brasseurs
2837,17,3.0,Les 3 Brasseurs
2838,17,2.0,Les 3 Brasseurs
2839,17,2.0,Les 3 Brasseurs
2840,17,4.0,Les 3 Brasseurs
2841,17,1.0,Les 3 Brasseurs
2842,17,5.0,Les 3 Brasseurs
2843,17,2.0,Les 3 Brasseurs
2844,17,2.0,Les 3 Brasseurs
2845,17,4.0,Les 3 Brasseurs
2846,17,4.0,Les 3 Brasseurs
2847,17,4.0,Les 3 Brasseurs
2848,17,4.0,Les 3 Brasseurs
2849,17,5.0,Les 3 Brasseurs
2850,17,4.0,Les 3 Brasseurs
2851,17,1.0,Les 3 Brasseurs
2852,17,1.0,Les 3 Brasseurs
2853,17,4.0,Les 3 Brasseurs
2854,17,5.0,Les 3 Brasseurs
2855,17,5.0,Les 3 Brasseurs
2856,17,3.0,Les 3 Brasseurs
2857,17,1.0,Les 3 Brasseurs
2858,17,1.0,Les 3 Brasseurs
2859,17,4.0,Les 3 Brasseurs
2860,17,5.0,Les 3 Brasseurs
2861,17,5.0,Les 3 Brasseurs
2862,13,5.0,L’Entrepôt - Mont-Royal
2863,40,3.0,Holiday Inn Montreal Centreville Downtown
2864,40,2.0,Holiday Inn Montreal Centreville Downtown
2865,40,4.0,Holiday Inn Montreal Centreville Downtown
2866,40,3.0,Holiday Inn Montreal Centreville Downtown
2867,40,1.0,Holiday Inn Montreal Centreville Downtown
2868,40,4.0,Holiday Inn Montreal Centreville Downtown
2869,40,2.0,Holiday Inn Montreal Centreville Downtown
2870,40,4.0,Holiday Inn Montreal Centreville Downtown
2871,41,1.0,Noobox
2872,13,5.0,L’Entrepôt - Mont-Royal
2873,31,4.0,Dairy Queen - Orange Julius
2874,39,5.0,La Concession- Boutique + Comptoir Alimentaire
2875,13,4.0,L’Entrepôt - Mont-Royal
2876,6,1.0,Toi Moi & Café
2877,6,5.0,Toi Moi & Café
2878,26,5.0,Les 3 Brasseurs
2879,13,5.0,L’Entrepôt - Mont-Royal
2880,13,1.0,L’Entrepôt - Mont-Royal
2881,13,5.0,L’Entrepôt - Mont-Royal
2882,13,4.0,L’Entrepôt - Mont-Royal
2883,13,4.0,L’Entrepôt - Mont-Royal
2884,13,4.0,L’Entrepôt - Mont-Royal
2885,13,4.0,L’Entrepôt - Mont-Royal
2886,13,5.0,L’Entrepôt - Mont-Royal
2887,13,2.0,L’Entrepôt - Mont-Royal
2888,13,5.0,L’Entrepôt - Mont-Royal
2889,26,1.0,Les 3 Brasseurs
2890,26,4.0,Les 3 Brasseurs
2891,26,3.0,Les 3 Brasseurs
2892,26,4.0,Les 3 Brasseurs
2893,26,5.0,Les 3 Brasseurs
2894,26,4.0,Les 3 Brasseurs
2895,26,5.0,Les 3 Brasseurs
2896,26,5.0,Les 3 Brasseurs
2897,26,5.0,Les 3 Brasseurs
2898,26,1.0,Les 3 Brasseurs
2899,26,1.0,Les 3 Brasseurs
2900,26,5.0,Les 3 Brasseurs
2901,26,2.0,Les 3 Brasseurs
2902,26,5.0,Les 3 Brasseurs
2903,26,4.0,Les 3 Brasseurs
2904,39,4.0,La Concession- Boutique + Comptoir Alimentaire
2905,39,5.0,La Concession- Boutique + Comptoir Alimentaire
2906,39,5.0,La Concession- Boutique + Comptoir Alimentaire
2907,39,1.0,La Concession- Boutique + Comptoir Alimentaire
2908,38,1.0,Restaurant Sai Gwan
2909,38,5.0,Restaurant Sai Gwan
2910,38,5.0,Restaurant Sai Gwan
2911,34,2.0,Bâton Rouge Steakhouse & Bar
2912,34,1.0,Bâton Rouge Steakhouse & Bar
2913,34,4.0,Bâton Rouge Steakhouse & Bar
2914,44,5.0,Atami
2915,44,1.0,Atami
2916,44,4.0,Atami
2917,44,5.0,Atami
2918,44,5.0,Atami
2919,67,1.0,Copper Branch
